"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2020-06-30_10Q_extracted.txt,213916,26114,0.639503714482653,2.615455311327257,1.0415868882591712,1.4206938806770315,0.3752776288580838,0.1531745423910546,0.1301983610323964,0.5016466263307038,161307,10573,3337,1.918511143447959,5.703415792295321,1800
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2020-09-30_10Q_extracted.txt,215212,26428,0.6205539579234145,2.4027546541546845,0.9497502648705919,1.4492205236869986,0.32162857575298925,0.15892235507794764,0.10594823671863177,0.5221734523989708,165045,10466,3225,1.9096034508854245,5.694187982442863,1823
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2021-03-31_10Q_extracted.txt,157503,19545,0.3427986697365055,2.8242517267843437,1.0079304169864416,2.0619084164748016,0.2865182911230494,0.16372473778459964,0.10232796111537479,0.5986185725249424,122069,6828,2018,1.9360450243028908,5.7717063187515985,1632
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2021-06-30_10Q_extracted.txt,185469,22376,0.5765105470146585,2.7082588487665356,0.8357168394708616,1.8501966392563463,0.2279227744011441,0.1474794422595638,0.10278870218090812,0.5854486950303897,140453,10357,3120,1.92053986414015,5.748435824097247,1636
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2021-09-30_10Q_extracted.txt,199119,23950,0.5469728601252609,2.8643006263048014,0.8517745302713988,1.954070981210856,0.2129436325678497,0.17118997912317327,0.09603340292275574,0.6430062630480167,151605,10610,3252,1.9164509394572025,5.750605427974948,1676
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2022-03-31_10Q_extracted.txt,158771,19993,0.4351523033061571,2.9510328615015258,1.0603711298954634,2.3708297904266495,0.25008753063572253,0.2300805281848647,0.12504376531786127,0.6452258290401641,122971,6737,2020,1.91697093982894,5.735107287550643,1645
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2022-06-30_10Q_extracted.txt,190630,23436,0.6315070831199863,2.820447175285885,0.9131251066734937,2.065198839392388,0.2133469875405359,0.2048131080389145,0.10667349377026795,0.5717699266086362,145043,9902,3027,1.9200802184673151,5.734937702679638,1687
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2022-09-30_10Q_extracted.txt,199750,24406,0.5900188478243055,2.814881586495124,0.8850282717364581,2.1142342047037617,0.2048676554945505,0.1966729492747685,0.11062853396705727,0.5941162009341966,152600,10101,3100,1.9187904613619602,5.736704089158404,1703
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2023-03-31_10Q_extracted.txt,142663,17855,0.45925511061327356,3.265191823018762,1.0529263511621396,2.520302436292355,0.26883225987118453,0.2856342761131336,0.1792215065807897,0.4760571268552226,110450,6059,1787,1.9286474376925231,5.768076169140297,1573
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2023-06-30_10Q_extracted.txt,170914,20643,0.5813108559802355,3.1197015937605967,0.9107203410357022,2.2186697669912316,0.24221285665843142,0.2179915709925883,0.08719662839703532,0.4505159133846825,129737,9092,2756,1.9437581746839123,5.809330039238483,1584
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2023-09-30_10Q_extracted.txt,180292,21644,0.6606911846239142,2.975420439844761,0.8870818702642764,2.1484014045462945,0.24025133986324154,0.2079098133431898,0.12474588800591388,0.4805026797264831,137286,9476,2889,1.9440029569395676,5.817593790426908,1617
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2024-03-31_10Q_extracted.txt,135873,17039,0.5634133458536299,2.5823111684958038,1.0446622454369388,1.566993368155408,0.2875755619461236,0.25236222783027173,0.18780444861787665,0.6631844591818769,105188,5889,1771,1.9397265097717002,5.809143729092082,1542
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000813828_2024-06-30_10Q_extracted.txt,227681,28908,0.5949910059499101,2.8123702781237028,1.3110557631105575,1.39753701397537,0.5949910059499101,0.24906600249066002,0.26290300262903005,0.8786495087864952,176145,9384,2891,1.908675799086758,5.711014252110142,1999
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2019-03-31_10Q_extracted.txt,137665,15465,0.6401551891367604,2.2696411251212414,1.4742967992240543,1.4161008729388942,0.28451341739411573,0.18752020691884902,0.18752020691884902,0.4720336243129648,93700,6203,1953,1.9115421920465567,5.689298415777563,1750
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2019-06-30_10Q_extracted.txt,163512,19980,0.6656656656656657,2.5025025025025025,1.5115115115115116,1.5265265265265264,0.3353353353353353,0.22522522522522523,0.2502502502502503,0.6056056056056056,122684,8725,2254,1.9048048048048047,5.647347347347347,1896
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2019-09-30_10Q_extracted.txt,209325,25890,0.5870992661259173,2.7616840478949403,1.626110467361916,1.0737736577829278,0.25878717651602934,0.27037466203167243,0.23947470065662418,0.9269988412514484,157836,10849,2794,1.8868675164156046,5.624449594438007,1984
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2020-03-31_10Q_extracted.txt,177770,23132,0.6657444233097009,2.8834514957634445,1.9064499394777796,1.257997579111188,0.4452706207850597,0.3199031644475186,0.2896420542970776,0.9510634618710012,139127,5765,1863,1.909821891751686,5.668813764482103,2164
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2020-06-30_10Q_extracted.txt,207005,26506,0.7507734097940089,2.9200935637214216,1.6864106240096581,1.1205010186372897,0.39236399305817554,0.2603184184712895,0.21127291933901757,0.8828189843808948,160092,7701,2525,1.9126235569305063,5.674526522296839,2190
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2020-09-30_10Q_extracted.txt,215405,27668,0.7228567297961545,2.9745554431111754,1.7167847332658668,1.044527974555443,0.365042648547058,0.2819141246205002,0.21685701893884632,0.9866994361717507,167840,8160,2651,1.9072213387306636,5.665967905161197,2197
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2021-03-31_10Q_extracted.txt,131308,16849,0.8012344946287614,2.5817555938037864,1.863612083803193,1.293845332067185,0.3382990088432548,0.2433378835539201,0.18398718024808594,0.824974775951095,102743,4612,1443,1.9093714760519913,5.69725206243694,1844
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2021-06-30_10Q_extracted.txt,146823,18547,0.9004151614816411,2.3885264463255513,1.7469132474254596,1.0783415107564567,0.3019356230118078,0.21027659459750903,0.18331805682859761,0.7764058877446487,113561,6043,1933,1.9126004205531892,5.6974173720817385,1863
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2021-09-30_10Q_extracted.txt,152149,19108,0.8216453841323006,2.5434373037471216,1.7427255599748794,1.0152815574628427,0.2930709650408206,0.19886958342055683,0.18316935315051286,0.8425790244923592,117781,6282,1995,1.9104563533598493,5.6988172493196565,1891
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2022-03-31_10Q_extracted.txt,113884,14419,0.8669117137110758,2.1430057562937788,1.6783410777446426,1.546570497260559,0.31902351064567586,0.2427352798391012,0.15257646161314933,0.6865940772591719,88675,4315,1354,1.9248214161869754,5.720091545876968,1773
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2022-06-30_10Q_extracted.txt,128061,15832,0.8274381000505305,2.1791308741788784,1.5348660939868621,1.4464375947448207,0.3221323900960081,0.2210712481051036,0.12632642748863063,0.6063668519454269,97937,5984,1937,1.9259095502779182,5.717407781707934,1746
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2022-09-30_10Q_extracted.txt,145976,18063,0.6754138293749654,2.4193101921054088,1.6387089630736866,1.1736699330122349,0.26573658860654376,0.19376626252560483,0.1273321153739689,0.8248906604661462,112384,6517,2085,1.9292476332835078,5.734374134972042,1787
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2023-03-31_10Q_extracted.txt,105450,13284,0.8431195423065342,2.303523035230352,1.4905149051490514,1.4302920806985848,0.2935862691960253,0.18066847335140018,0.1656127672387835,0.6022282445046673,82138,4013,1259,1.934959349593496,5.76927130382415,1706
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2023-06-30_10Q_extracted.txt,135207,16997,0.7177737247749603,2.523974819085721,1.5767488380302408,1.2649291051362006,0.2824027769606401,0.16473495322704007,0.17061834441372006,0.7589574630817203,104613,5644,1809,1.9323410013531799,5.755368594457845,1788
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2023-09-30_10Q_extracted.txt,146227,18345,0.7576996456800218,2.7582447533387846,1.6080675933496866,1.2264922322158627,0.2725538293813028,0.15808122104115563,0.1635322976287817,0.9157808667211773,113562,5892,1903,1.9339874625238485,5.759007904061052,1832
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2024-03-31_10Q_extracted.txt,110129,13872,0.8434256055363323,2.198673587081892,1.4850057670126875,1.2759515570934254,0.28835063437139563,0.18021914648212226,0.3027681660899654,0.7785467128027681,86150,4048,1311,1.9619377162629759,5.833982122260669,1705
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814453_2024-06-30_10Q_extracted.txt,128773,16038,0.8417508417508417,2.2820800598578375,1.421623643845866,1.1909215612919317,0.2618780396558174,0.14964459408903852,0.28058361391694725,0.7606933532859459,99468,5563,1827,1.9508666916074324,5.794986906098017,1770
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2019-03-31_10Q_extracted.txt,189236,24513,0.6853506302778117,1.901032105413454,2.2151511442907843,1.0729000938277649,0.9953902011177742,0.36307265532574556,0.2978011667278587,0.7628605229878024,145101,9190,2134,1.9137192510096683,5.682739770733896,2183
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2019-06-30_10Q_extracted.txt,190902,24569,0.6675078350767227,1.937400789612927,2.2060319915340467,1.0704546379584028,0.993121413162929,0.35410476616874925,0.29712239000366314,0.7733322479547398,146216,9442,2160,1.9177825715332328,5.684358337742684,2186
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2019-12-31_10Q_extracted.txt,179415,23343,0.7239857773208241,2.073426723214668,2.3218952148395666,1.0624169986719787,1.0409973011181082,0.3384312213511545,0.30415970526496167,0.8096645675363063,139209,7134,1723,1.9196761341729855,5.686372788416228,2211
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2020-03-31_10Q_extracted.txt,202953,26212,0.6256676331451244,2.086830459331604,2.2050969021822064,0.9652067755226614,0.9995421944147719,0.3052037234854265,0.31664886311613,0.7401190294521593,154905,9829,2370,1.9061117045627958,5.671905997253167,2287
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2020-06-30_10Q_extracted.txt,204875,26259,0.6207395559617656,2.0678624471609734,2.2087665181461595,0.9558627518184242,0.990136715031037,0.3046574507787806,0.3122738870482501,0.7426025362732778,156273,9999,2392,1.9122586541757112,5.679233786511292,2296
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2020-12-31_10Q_extracted.txt,181282,24010,0.7455226988754685,2.39067055393586,2.5822573927530197,1.157850895460225,1.1911703456892961,0.3456892961266139,0.28738025822573926,0.849645980841316,142675,6454,1591,1.9184506455643482,5.685630987088713,2347
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2021-03-31_10Q_extracted.txt,200130,26128,0.6850887936313533,2.2504592774035515,2.3767605633802815,1.0984384568279242,1.0946111451316596,0.32532149418248624,0.2717391304347826,0.7692896509491733,154528,9326,2238,1.9085272504592774,5.678544090630741,2348
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2021-06-30_10Q_extracted.txt,201931,26185,0.7217872827954935,2.2913881993507736,2.383043727324804,1.1075042963528738,1.0960473553561199,0.316975367576857,0.29406148558334927,0.7561581057857553,155907,9515,2257,1.9122780217681878,5.682795493603208,2347
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2021-12-31_10Q_extracted.txt,189891,25302,0.7706900640265592,2.3002134218638846,2.4662082048849894,1.2251995889652991,1.1896292783179196,0.33989407951940553,0.3043237688720259,0.8536874555371117,149217,6723,1658,1.903762548415145,5.64334835190894,2390
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2022-03-31_10Q_extracted.txt,197477,26054,0.7369309894833806,2.306747524372457,2.4142166270054504,1.16296921777846,1.16296921777846,0.32240730789897903,0.2955400322407308,0.7945037230367697,152942,8717,2085,1.8947954248867735,5.6398249788899975,2376
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2022-06-30_10Q_extracted.txt,200579,26273,0.7878810946599171,2.3293875842119287,2.3940927948844823,1.1494690366535987,1.1494690366535987,0.32352605336276785,0.29307654245803677,0.7954934723860998,155163,9000,2136,1.9004681612301602,5.6494119438206525,2379
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2022-12-31_10Q_extracted.txt,112069,14063,0.6399772452535022,0.7821944108653914,1.415060797838299,0.9812984427220365,0.32709948090734553,0.41242978027447913,0.21332574841783403,0.8177487022683638,85031,6330,1547,1.901016852734125,5.661452037260897,1496
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2023-03-31_10Q_extracted.txt,102776,12281,0.6106994544418207,0.6269847732269359,1.0096897646771437,0.7654099829004153,0.18728116602882502,0.2524224411692859,0.14656786906603697,0.521130201123687,74654,8391,1989,1.8934125885514208,5.680970604999593,1268
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2023-06-30_10Q_extracted.txt,105735,12504,0.6238003838771593,0.6317978246960972,0.9916826615483045,0.7757517594369802,0.18394113883557262,0.24792066538707613,0.14395393474088292,0.5198336532309661,76742,8634,2035,1.9009916826615483,5.680102367242482,1289
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2023-12-31_10Q_extracted.txt,92226,11123,0.7821630854985165,0.7102400431538254,1.0338937337049356,0.8181246066708621,0.19778836644790077,0.28769216937876474,0.20677874674098715,0.611345859929875,68396,6418,1544,1.9025442776229435,5.675627079025443,1278
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2024-03-31_10Q_extracted.txt,102306,12168,0.6985535831689679,0.641025641025641,0.9533201840894149,0.7396449704142012,0.17258382642998027,0.25476660092044706,0.19723865877712032,0.5424063116370809,74122,8544,1997,1.897189349112426,5.688280736357659,1261
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000814547_2024-06-30_10Q_extracted.txt,107120,12670,0.6550907655880032,0.6471981057616417,0.9313338595106552,0.765588003157064,0.18153117600631413,0.244672454617206,0.16574585635359115,0.5445935280189423,77601,8870,2086,1.8982636148382004,5.6701657458563535,1284
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2019-02-28_10Q_extracted.txt,91858,11481,0.6184130302238481,1.2281160177684871,1.4894172981447609,0.8971343959585402,0.32227157913073773,0.20033098162180996,0.1567807682257643,0.6184130302238481,69154,4211,1197,1.8669976482884767,5.638620329239613,1429
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2019-05-31_10Q_extracted.txt,112627,13753,0.6689449574638261,1.3451610557696503,1.2433650839816768,0.8070966334617902,0.26176107031193196,0.18177852104995273,0.12360939431396785,0.5089798589398677,82083,6674,1916,1.8551588744273977,5.616810877626699,1433
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2019-08-31_10Q_extracted.txt,107216,13109,0.671294530475246,1.2815622854527424,1.289190632389961,0.6865512243496834,0.25936379586543595,0.1830803264932489,0.12205355099549928,0.4882142039819971,78802,6632,1856,1.8661225112518118,5.639026622930811,1399
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2020-02-29_10Q_extracted.txt,151484,20472,0.5324345447440406,2.242086752637749,1.8952715904650252,0.5763970300898789,0.8010941774130519,0.28819851504493943,0.48358733880422045,1.0599843688940993,117784,5001,1562,1.8188745603751466,5.4432883939038685,1962
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2020-05-31_10Q_extracted.txt,153032,20157,0.5258719055414992,2.7385027533859208,1.6817978865902663,1.0666269782209654,0.7044699111971028,0.25797489705809395,0.37704023416182963,1.2849134295778142,116745,6126,1842,1.829736567941658,5.485885796497494,2105
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2020-08-31_10Q_extracted.txt,169193,22436,0.5170262078801925,2.7678730611517204,1.6223925833481905,1.06079515065074,0.6819397397040471,0.2495988589766447,0.33428418612943483,1.2881083972187557,129862,7224,2147,1.8185059725441255,5.471296131217686,2168
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2021-02-28_10Q_extracted.txt,108964,14389,0.4795329765793314,2.508860935436792,1.8625338800472582,1.0841615122663146,0.7088748349433596,0.2501911182153033,0.3891861838904719,1.3621516436166516,84500,4086,1242,1.8309820001389951,5.501772187087359,1754
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000815097_2021-05-31_10Q_extracted.txt,110951,14427,0.4644070146253552,2.4537325847369518,1.8576280585014209,1.053580092881403,0.7000762459277743,0.2564635752408678,0.35350384695362863,1.3585638039786512,83916,5358,1625,1.8275455742704652,5.489498856311084,1700
